image_id,labels,transcriptions
977,Not Misogyny,** കാന്താരി ലിയോ ലോകത്ത് ആദ്യമായിട്ടാണ് ഒരാളെ തന്നെ ഒരേ സമയം രണ്ട് തവണ ഡ്രിബിൾ ചെയ്യുന്നത്
577,Misogyny,കൺഫ്യൂഷൻ എന്തെന്നാൽ ഒരു രാത്രി ഈ പൂറിയെ കിട്ടിയാൽ  എത്ര തവണ കളിച്ചാൽ ഇവളുടെ കഴപ്പ് മാറുമെന്നുള്ളത്
6,Misogyny,ജോലി കഴിഞ്ഞ് വീട്ടിലെത്തിയ ഭർത്താവ്
847,Not Misogyny,"പുതുപ്പളളിയിൽ ഉമ്മൻ ചാണ്ടി ഒന്നും ചെയ്തിട്ടില്ല. ഇവിടെ വികസനമുരടിപ്പാണ്. ഇത്തവണ പുതുപ്പളളി ഞാൻ ചുവപ്പിക്കും.
AMBULANCE
"
952,Not Misogyny,"കണ്ടം ക്രിക്കറ്റിൽ ബാറ്റ്സ്മാൻ വൈഡ് അപ്പീൽ ചെയ്തപ്പോൾ
ബൗളറുടെ അനിയത്തിയെ ലൈൻ അടിക്കുന്ന അമ്പയർ ചങ്ക്
"
542,Misogyny,"വിവാഹച്ചടങ്ങുകൾക്ക് നേതൃത്വം നൽകാനെത്തിയ പൂജാരിക്കൊപ്പം വധു ഒളിച്ചോടി.
ഒറ്റ മുണ്ട് ഉടുത്തു നിൽക്കുന്ന പൂജാരിയെ കണ്ട ശേഷം നവ വധു"
404,Not Misogyny,"വണ്ടിയൊടിച്ച് പോകുന്ന സമയത്ത് പരിചയമുള്ളവരെ കണ്ടാൽ നടുറോടെന്ന് പോലും ആലോചിക്കാതെ
ചിലർ"
562,Misogyny,"തിരിച്ച് നിർത്തി കുത്തിപൊളിച്ച്, അണ്ടി ഉരച്ചപ്പോൾ .. ഇഞ്ചിഞ്ചായി പയ്യെ തള്ളി അകത്ത് കയറ്റിയപ്പോൾ മുഴുവൻ കയറ്റി പയ്യെ കയറ്റി ഇറക്കി അടിക്കാൻ ""തുടങ്ങിയപ്പോൾ സ്പീഡ് കൂട്ടി അടിക്കാൻ തുടങ്ങിയപ്പോൾ .. മുഴുവൻ അണ്ടിയും കയറ്റി പുറകിൽകൂടെ മുല ഞെരിച്ചുകൊണ്ട് ആഞ്ഞടിച്ച് കൊടുത്തപ്പോൾ പാൽ കൂതിക്കുള്ളിൽ തന്നെ ഒഴിച്ച് നിറച്ച് കൊടുത്തപ്പോൾ"
377,Not Misogyny,"16 ആം വയസ് മുതൽ ഷേവ് ചെയ്തു തുടങ്ങി, അവസാനം 26 ആം വയസിൽ രണ്ട് രോമം മുളച്ചു വന്നു...
ലെ ഞാൻ
അതാണെങ്കിൽ നരച്ചതും."
388,Not Misogyny,"ഏത് സമയവും ഫോണിൽ കുത്തികൊണ്ടിരിക്കുന്നത് കണ്ടിട്ട് അമ്മ .. ലോക്ക്ഡൗൺ കഴിയുമ്പോൾ ഏതെങ്കിലും പെൺപിള്ളേർ പെട്ടിയും കിടക്കയുമായിട്ട് ഇങ്ങോട്ട് കേറി വരുമോടേയ് എന്ന് ചോദിക്കുന്നത് കേട്ട
21 വർഷം കിണഞ്ഞുപരിശ്രമിച്ചിട്ടു പോലും ഒരു ലൈൻ സൈറ്റ് ആക്കാൻ പറ്റാത്ത ഞാൻ"
814,Not Misogyny,".00 PATHIRANA
13 15 HEMANTHA
SL
50-9 2 15.1
TOSS SL
2-3 21 THIS OVER HARDIK
SHARE
# സിറാജ്
സ്റ്റാർ സ്പോർട്സ് മുതലാളി
TMM
FOLLOW US
50 ഓവറിന്റെ ഗ്വാപിൽ കുത്തിക്കയറ്റാൻ ലോഡ് കണക്കിന് പരസ്യം ആണ് കെട്ടിക്കിടക്കുന്നത്"
794,Not Misogyny,"ആർ ഡി എക്സിലെ ബാബു ആന്റണി
fTMM
Expectation
TMM
Reality
R177
A"
516,Not Misogyny,"റീൽസിൽ ഒന്ന് വൈറൽ ആവാൻ മരണ അഭിനയം കാഴ്ച വെക്കുന്ന
വീഡിയോ ഷൂട്ട് ചെയ്യുന്ന
ഞാൻ
"
147,Not Misogyny,"താൻ അറഞ്ചം പുറഞ്ചം കഴുത്തിനിട്ട് വെട്ടിയിട്ടും ഒരു കുലുക്കവുമില്ലാത്ത ശങ്കരൻ തമ്പിയെ നോക്കുന്ന 
*നാഗവല്ലി  ശെടാ..ഇവനല്ലേ ഈ വെട്ടൊന്നും കൊണ്ടത്...?!"
956,Not Misogyny,റൊണാൾഡോ ഞാൻ ഇന്നലെ ഒരു ഫ്രീകിക്ക് നേടിടീമിനെജയിപ്പിച്ചു TMM ഞാനും അടിച്ചു ഒരു ഫ്രീകിക്ക്
940,Not Misogyny,"ഇല്ല
നീ ഫേസ്ബുക്കിന്റെ പുതിയ ട്രിക്ക്
കണ്ടാരു ന്നോ
COMEDY MOVIE
എന്നാൽ വേഗം കമെന്റ് ബോക്സിൽ പോയി Bff എന്ന് കമെന്റ് ചെയ്ത് നോക്ക്
COMEDY MOVIE"
778,Not Misogyny,"
അപ്പാക്കിട്ട് എതാവത് ചൊല്ലണമാ

ആ ടീവി ഓഫ് പണ്ണിട്ട് പൊക്കോ.."
5,Misogyny,"വിട്ടുകാർ ആലോചിച്ചു നടത്തിയ വിവാഹ ജീവിതത്തിൽ പ്രശ്നങ്ങളുണ്ടാകുമ്പോൾ ചില അമ്മമാർ eme അങ്ങ് ക്ഷമിച്ചു കള മോനേ..
കുടുംബമായി ജീവിക്കുമ്പോ ഇതൊക്കെ സാധാരണയാണ്. “മകൻ പ്രണയിച്ചു കെട്ടിയ ശേഷം പ്രശ്നങ്ങൾ ഉണ്ടായാൽ 
ചില അമ്മമാർ KIDILAN COMMENTS & TROLLS ഞാൻ അന്നേ നിന്നോട് പറഞ്ഞതാ അവള് വേണ്ടാന്ന്...അനുഭവിച്ചോ..!"
462,Misogyny,സൂചിയിൽ നൂൽ കോർക്കാൻ കുറെ നേരമായി പാട് പെടുന്ന എന്നെ നോക്കുന്ന *ഭാര്യ
924,Not Misogyny,"എല്ലാ ബോക്സ്ഓഫീസ് റെക്കോർഡും പിഴുതെറിഞ്ഞ് ലിയോ...
വേൾഡ് വൈഡ് ഇത് വരെ
145 cr+"
771,Not Misogyny,"*ED
CPIM*
മലയാളം
ഇതേതാ മാരണം...
എന്റെ പേര് മാറ്റി"
83,Misogyny,"*ഭർത്താവ് നീ പിള്ളേരെയും കൊണ്ട് എങ്ങോട്ട് പോകുന്നു?
*ഭാര്യ സ്കൂൾ അവധി അല്ലെ. പിള്ളേരെയും കൊണ്ട് കറങ്ങാൻ പോകുവാ!!!  
*ഭർത്താവ് കയറി പോടി അകത്ത് സർക്കാർ സ്കൂളിന് അവധി തന്നിരിക്കുന്നത് കറങ്ങാൻ പോകാനല്ല.."
652,Misogyny,കോളേജിലെ ഫങ്ക്ഷന് ക്ലാസ്സിലെ പെണ്ണ് സാരി ഉടുത്തു വന്ന് അവളുടെ ചാൽ നോക്കുന്ന നമ്മൾ നമ്മൾ നോക്കുന്നുവെന്ന് അവർ കണ്ടപ്പോൾ
467,Misogyny,"കാമുകൻ l മലയിൽപിടിച്ചു ഞെക്കാൻ എന്തുരസമാണെന്നറിയി ചങ്കത്തി ഞാൻ ഞെക്കാൻമാത്ര അറിയുള്ളു? എന്റെ പൊന്നുമോളേ, ഓർമ്മിപ്പിക്കല്ലേ!!!"
37,Misogyny,"""ഇതാണോ ഫെമിനിസം ഡിവോഴ്സ് പ്രോത്സാഹിപ്പിക്കുന്ന പടം. ഹിന്ദു വിരുദ്ധത, തന്റേടി നിമിഷ കൊല്ലത്തെ യുവതിയുടെ
ആത്മഹത്യ സ്ത്രീധന പീഡനമെന്ന് പരാതി; നീതി കിട്ടണമെന്ന് സഹോദരന് കൊല്ലത്തെ യുവതിയുടെ ആത്മഹത്യ:
 സ്ത്രീധന പീഡനമെന്ന് പരാതി; നീതി കിട്ടണം... ""ഇറങ്ങി പൊക്കൂടായിരുന്നോ"
667,Misogyny,ഇനിയിപ്പോ കാമുകി ആയാലും ഭാര്യ ആയാലും അല്ലെങ്കിൽ സെറ്റപ്പ് ആയാലും ഫോണിൽ കൂടെ അവളോട് കമ്പി പറഞ്ഞ് അവളെ കൊണ്ട് സ്വയംഭോഗം ചെയിപ്പിക്കുന്നതിന്റെ സുഖമൊന്ന് വേറെ തന്നെയാ
58,Misogyny,പരസ്പരം'  ക്ലൈമാക്സ് കണ്ട്… *അമ്മ *അമ്മുമ്മ *പെങ്ങൾ  ലെ*ഞാൻ
167,Not Misogyny,"#അമ്മാവൻ എന്ത് വൃത്തികേടുകളാ നിന്റെ ഫോണിൽ കിടക്കുന്നത്.നീ ഇത്തറിയും തഴം താഴ്ന്നു പോയോ. നിന്റെ അച്ഛൻ ഇങ് വരട്ടെ ഞാൻ എല്ലാം പറയുന്നുണ്ട്. 
ഞാൻ# എന്റെ കാര്യം എങ്ങാനും പറഞ്ഞാൽ അമ്മാവൻ ഫേസ്ബുക്കിൽ അശ്വതി അച്ചുവുമായി ചാറ്റിയ സ്ക്രീഷോട് ഞാൻ അമ്മായിക്ക് കാണിച്ചു. കൊടുക്കും. അശ്വതി അച്ചു എന്റെ ഫേക്ക് ആ അമ്മാവൻ# പ്ലിംഗ്"
173,Not Misogyny,"ഒരു സ്കൂൾ Assembly ഉപദേശ പ്രസംഗം msoom Principal പ്രസംഗം കേൾക്കുന്ന ഉഴപ്പന്മാർ  അലമ്പുണ്ടാക്കുന്നവനെ നോക്കുന്ന 
Class teacher കാമുകിയുടെ തൊട്ടടുത്ത Rowൽ നിൽക്കുന്നവൻ തല കറങ്ങി വീഴുന്ന പെൺകുട്ടികൾ അവരെ എടുത്തുകൊണ്ട് 
പോകുന്ന Teachers"
150,Not Misogyny,"പരീക്ഷ കഴിഞ്ഞിറങ്ങിയ *ഉഴപ്പൻ അളിയാ പരീക്ഷ എങ്ങനെ ഉണ്ടാരുന്നു 
*പഠിപ്പി ഒരു മാർക്കിന്റെ ഒരെണ്ണം പോയി കഷ്ടിച്ച് ജയ്ക്കുവരിക്കും 
ആണോ നീ ഇങ്ങ് വന്നേ മുത്തേ ചുമക്കുമ്പ തിരിഞ്ഞ് നോക്കണെന്ന് നിന്നോട് കേറുന്നേയ് ഒന്നേ പറഞ്ഞതല്ലേടാ പട്ടി"
405,Not Misogyny,"Hloo അക്ഷയ ആണ് 8:22 am
Hii..
8:23 am
കുട്ടി എന്ത് ചെയ്യുന്നു....
8:23 am
കുട്ടി single ആണോ?..
8:23 am //
mwoloose reply ...
8:24 am ✓
instagramil gems?..
8:25 am
ഡാ കാട്ടു കോഴി ഇത് അക്ഷയ centre ആണ് നിന്റെ aadhar card ശെരിയായി അത് പറയാൻ മെസ്സേജ് അയച്ചത്..
8:26 am
OT"
744,Not Misogyny,"30 ഓവറിൽ 155/2 ന് താൻ ഔട്ട് ആയതിനു ശേഷം സ്കൂൾ വിട്ട പോലെ വരുന്ന ബാറ്റ്സ്മാൻമാരെ കണ്ട
ബാബർ അസം
എന്നെ വിട്... ഇവൻമാരെ യിന്നു ഞാൻ"
962,Not Misogyny,തിരിച്ചു വരവിന്റെ രാജാവ്
357,Not Misogyny,"ഇന്നലെ സ്പെയിൻ vs മൊറോക്കോ മത്സരത്തിന് ശേഷം
സ്പെയിൻ
ഫുട്ബാൾ ഫാൻസ്
രൂർ എത്ര ഗോൾ അടിച്ചു.
ഗോൾ അടിക്കാൻ മറന്നു."
