image_id,labels,transcriptions
1300,Misogyny,ayayo intha aalu namma thoorathu sonthama ? ithu theiryama ivan kuda senthu secret pottachi hotel la room pottachi veshathula ivan poola porati eduthu irukomey potu
529,not-misogyny,Song pudichudhaa ? Pudichuruchaa ?? - pudichuruchu dhaan mC LEVEL MEME$  = = VE; ) LFVEL
1394,Misogyny,+U RWIFE DEI NA OFFICI UA IRRUTNU KIUAMBA PORA ENNAKU SEMMA MOOD AN IRRUKU Sng aun ENNODA BESTIE VELTUKU VARUVAN AVANODA PERIA POOL AN NALLA OOMBI ENNAKU READY PANNI VAI
349,not-misogyny,Muthu Kutti Just now LOKI na : dont miss the first 1 Omins in LEO office ku late ah pogura me Poi sol na. naa yarunu ellaruku nirubhikira neram ithu #muthumc m Daily
457,not-misogyny,mrrathna Decoders anga paaru photo la padam LCU than vishal_sammy_ Konney puduven avar travel diaries pic potrukaru Hey
473,not-misogyny,Mahendra Singh Dhoni released the first look poster of Harish Kalyans upcoming movie LGM. The movie has been eagerly anticipated by fans of Harish Kalyan ! -^V +uuயம் Waiting for future updates on LGM _GL
692,not-misogyny,ANTHAN WASP UUNJUI vishal_sammy_ P 041 Paravalaperusasolraalavu illanalum romba naalappoormnalla marvel padam
1449,Not-Misogyny,வீட்டு ஓனர் mட mc ம்மம் எனன பண்றது கஷ்டமா தான் இருக்குது காலையிலேயேகடைக்கு போய்வருத்தகாப்பி கொட்ட வாங்கிட்டு வர்றது ரொம்பசிரமமா இருக்கு அதுக்குதான் இந்தஐடியா mahe memes
548,not-misogyny,Thanks Dube Dube Naa out thane aane Athuku than pa vishal_sammy_ mt mt 00 Gocge Play
374,not-misogyny,Muthu Kutti Just now Yuvan Shankar Raja Me In work tension suddenly one cute doli comes to my and asks extra chair irukuma #muthumc bay
217,not-misogyny,Mc Muriel Just now minnows kooda 1oO adichittu rmba scene podranga KohlipRohit illana nammaley minnows thaan da deiii #mc_muriel 181 182/4 (40.5) (36.4) IND WI WI won by 6 wickets (80 balls lefty ODI 2 of 3 (Tied 1-1)
359,not-misogyny,Muthu Kutti 3m Travelling with my friends In car *In stand up call* Me : iam working on that ticket will complete it today #muthumc *me frnds *my
860,not-misogyny,*varun *Thamarai Ethu yosikathinga coin an na kandu pudichu vachu irukane enna manushan ya..!!
464,not-misogyny,Muthu Kutti 3m continuously eating junk foods* My stomach: #muthumc நண்பர் இந்த 4ம்kகிட்டபேசி புரியவைக்கமுடியாது *me
461,not-misogyny,Status neraiya peru pathutanga. But yarume ethume reply send pannala 19:36 Adhuku 19:49 You Adhuku Ipdi pesa mudiyatha mathri msg panna conversation make panrathu 19:50 m Adafvanennangafvlo open ah pesraan pathil LEVEL WEME$ epdi ய = VER^ LEVEL
879,not-misogyny,~9 Ist in schoollcollege 0 mme newfriend paaka padikira paiyan maari appaviya irikkigala -t MR MORKA MEIIER yaaru naanu day eme
709,not-misogyny,Park
7,not-misogyny,Me trolling Valentines love etc mind Unnaku love amaiyala gaandula solitu iruka illati neeyum ithelam pannitu than irupa  vishal sammy_ MUU யub Suno Cooge Pay day My
85,not-misogyny,Ayya apdiye oru 20 years future la kondu vitrunga ennala indha pressure ah thaanga mudiyala mc Iட poi LEVEL WEME$ = = L[VEL
563,not-misogyny,Nama veetu address anupumaaru thaalmaiudan ketu kolgiren Thanks Muthukkumaar R  12:134| Hi Muthukumar Your request has been declined due to soothu koluppu Kindly verify once and resubmit it Regards Johnton 12:16 11 Hi johnton received the address from akash can ப please send the colony or road name and sry for that soothu kolupu and i request you to send this ASAP Regards Muthukkumaar R 12:18 M / &1 mt *WhatsApp m MUTHU MG .inga paaru da thambi ya [4E = 1[V5! Hey.
1402,Misogyny,uammu 0 unakkuboobsirukkaillaya ummu mIட valarumavalaratha tammu mIட mambalaamavenama
1223,Not-Misogyny,TAMILYLELUW TAMILYIEECON சாப்பிடும் போது TAWILWDIEOW IH1IHICEO பாக்காதீங்க சாப்பாடு டேஸ்ட்டே தெரியாதுண +96 JIIIILJOIC )COI சாப்பாடு டேஸட்டா ருந்தா நான் ஏண்டி;T#WL}0ILHL I8W = TH/LILUN T8MILLEI PLYUELDW T#MILWUILEEW டிவி பாக்குறேன் . THMILNLILEUN IAIILAUICELUI THMILWILECU IAMILULECU TAIMILYUICECUI TAMILVOI(ECOM ITamilvoicecom டிவி
47,not-misogyny,Eludhu eludhu Proposal vorum nu nambi wair ponna maten nu elurhu Bhuvigulap
653,not-misogyny,POV~ you re loving other religion guylgirl Dad while watching love movies cursing be like ~ Indha maari veeta emathitu love panravangala konnu podradhula thappe illa mc AaddAada LEVEL MEMES  = = VE;^ LEVEL
954,not-misogyny,Amma: Pudikalana vachitu poda! WANAAN
1725,Not-Misogyny,நேர்மையான ஆணுக்கு Romantic ah பேச வராது !! நேர்மையான பொண்ணுக்கு பொய்யா நடிக்க வராது. எதையாவது சொல்லுவோம்
800,not-misogyny,Sridhar Kuruvilla Just now *People rushing to buy IPhone 15 and Waiting for Bigbillion Great Indian sale to buy phones me Who have a Phone Charger that charges only if keep it an particular angle @SridharKuruvilla day
867,not-misogyny,*Me 9 03+310! Ungalkahatharomba wait pane nalla vela vanthuteenga *Bigboss IPL G Ada chaiuna illa +
306,not-misogyny,She He must be talking to other when i am not around Actually me watching her pic admiring her and thinking a imagination with her m& mt vishal_sammy _ mt mச girls
1631,Not-Misogyny,Whenever a girl is being nice to me oru vela love ah irukumo ' aa @10~-1.0- mam8s Ilal
1456,Not-Misogyny,9%$ பள்ளி ஆசிரியர் பரிட்சைல 36 பக்கம் ககதை எழுதுனதுக்காக லாம் பாஸ் போட முடியாது அம்பி . TDS பின் இருக்கையர்
154,not-misogyny,My mind is outta nowhere at 12.30 am in a loop mode: Naan ready dhan varava annen naan erangi varava seendaadhappa tovv to to tovv tototovvv Me: மட LEVEI MEMES = = VE*^ LEVFL
793,not-misogyny,Sridhar Kuruvilla Just now IAUHHI PISTII *Clothes neraya iruku. aana Outfits kammiya irukae rendu onnu thana !?! illa rendu vera vera @sridharKuruvilla
264,not-misogyny,My career Avana Insta YouTube paakradha nirutha solungalen daa Iட LEVEL MEME5 + = = 3 L[VEL
1475,Misogyny,AK paaren edhunga ellam yethuku thuppata poduromne tneriyama potunu suthudnunga
1765,Not-Misogyny,குழந்தையை அம்மா நீண்டநேரம் திட்டிக்கொண்டிருந்தால் Edits அது குழந்தையை அல்ல என புரிந்து கொள்பவனே புத்திசாலி கணவன் Haashan
1739,Not-Misogyny,மாமியார் உரிமைத்தொகைச100O/- வாங்கப் போகும் போது !! மருமகள் பணத்தை மொத்தமா மருமகளிடம் கொடுத்த உடல . மருமகள் நீங்க எனக்கு இன்னொரு அம்மா! bala
1723,Not-Misogyny,"ஆண்கள் ஏனுங்கனா, வரதட்சணை கேக்குற மாப்ள வீட்டுகாரன்  துரோகினாவசதியான மாப்ள வேனும்னு கேக்குற பொண்ணு வீட்டுகாரன்தியாகிங்களனா."
295,not-misogyny,Muthu Kutti 6m En da insta la pesura ipo Enoda WhatsApp last seen ai enoda aalu paarthu kondu irupal. #muthumc frnd *his bestie . ' *my Aovc
1763,Not-Misogyny,விளம்பர செய்யும் பொண்டாட்டி செய்யும் போது லேடி போது asa
511,not-misogyny,"Seeing my friends still posting statuses like love you papa miss you mama w` LE""Eg"
1581,Not-Misogyny,'மனைவி: நான் ஒரு ரெண்டு மணி நேரம் வெளியே போறேன். உங்களுக்கு ஏதாவது வேணுமா? f/alwzsmle -யாரோ கணவன்: வேண்டாம். எனக்கு இதுவே போதும்...
631,not-misogyny,ரெண்டு பசங்க வண்டில இருந்து கீழ விழுந்தா The Boys nu போட்டு கெத்துந்றானுங்க இதுவே ரெண்டு பொண்ணுங்க விழுந்தா women nu போட்டு களாய்க்கிறது E1 BHAWA BIIW MEMES  Ev = = VE;^ L[VEL
1508,Misogyny,JW ..Dup Yenna ma ???? Iu sElணh Saosao sao. சப் சப் poma angutu Dup .Dup WIBVES
1247,Misogyny,சிரிக்கலாம் வாங்க மனைவி : எல்லாம் படிக்கும் மாறுவேட போட்டியில ம் போட்டதுக்கு எனக்கு இரண்டாம் பரிசு கொடுத்தாங்க கணவன் ம் போடாம சும்மாவே போயிருந்தா பரிசயே கொடுத்து இருப்பாங்க மனைவி 0 ஹலோ 108 2 காலேஜ் நான் போது அரக்கி வேஷ அரக்கி வேஷ முதல்
284,not-misogyny,Instagram uninstall panna matum apdiye padichu thalliruvaaru LEVEL MEMES = = VER^ LEVEL
565,not-misogyny,Muthu Kutti 13m Ithu oru kalisada vandi on panura apo vilunthu tholayathu vandi otitu irukura apo tha vilum #muthumc 29 # 0 3Y-
300,not-misogyny,poruma ndradhu manushanukku romba mukkiyam adhuvum OC wifi la padam download panrappo innum adhigama venum avana thitta kudadhu -5411
506,not-misogyny,People using bus Indha chalo matum illana Namma polappu naaridum naari E1 u L[V WEWE$  = = L[VEL
246,not-misogyny,Mc Muriel Just now Me handling others prblms vs me handling my prblms #mc_muriel
429,not-misogyny,When / got valid point against her She : Vaaiya moodu pesadha 44 dharshan LEVEL WEME$ _ = LEVFL
802,not-misogyny,Today enaku da maranten Night 12 maniku wish pana marantaya ? Illa da un vae marantan Me** IIURIH PIST SK mc bday Sorry bday
712,not-misogyny,Me seeing girls wearing black dress and talking about the same .99 Namma propose paniruvomam Adhukku precautions tharangalam LEVFL WEMES = = VER^ L[VEL
